date,time,st,F_scale,Injuries,Fatalities,Loss,Length,Width,Day,Hour,F0,Fatal_Tornado
1951-06-22,02:00:00,KS,0,0,0,2,0.1,10,6,2,1,No
1951-06-23,22:00:00,KS,1,0,1,4,0.1,10,7,22,0,Yes
1951-06-23,22:00:00,KS,2,5,1,4,0.1,10,7,22,0,Yes
1951-06-24,14:00:00,SC,1,0,0,4,0.1,10,1,14,0,No
1951-06-25,17:45:00,CO,1,1,0,0,20.2,10,2,17,0,No
1951-06-25,17:07:00,IA,2,8,0,0,0.8,500,2,17,0,No
1951-06-25,15:30:00,NE,2,1,0,0,10.4,57,2,15,0,No
1951-06-25,15:00:00,MN,2,0,0,5,14.2,10,2,15,0,No
1951-06-26,18:00:00,MI,1,0,0,4,0.1,10,3,18,0,No
1951-06-26,14:45:00,WV,1,1,0,0,0.1,250,3,14,0,No
1951-06-27,22:04:00,PA,2,0,0,3,19.7,10,4,22,0,No
1951-06-27,20:45:00,IL,3,15,1,6,18.2,200,4,20,0,Yes
1951-06-27,19:30:00,IL,3,35,0,6,9.6,300,4,19,0,No
1951-06-27,15:00:00,VA,1,0,0,3,0.1,10,4,15,0,No
1951-06-27,06:00:00,OH,1,0,0,6,4.7,10,4,6,0,No
1951-06-27,01:00:00,KS,1,0,0,3,0.1,10,4,1,0,No
1951-06-27,00:10:00,KS,4,100,5,6,0.8,300,4,0,0,Yes
1951-07-02,00:15:00,TX,2,0,0,5,1,20,2,0,0,No
1951-07-03,20:00:00,WI,2,0,0,4,0.5,50,3,20,0,No
1951-07-04,21:00:00,KS,0,0,0,3,0.1,10,4,21,1,No
1951-07-04,01:00:00,MO,2,1,0,5,0.1,100,4,1,0,No
1951-07-06,11:00:00,NC,1,0,0,4,0.1,10,6,11,0,No
1951-07-07,18:00:00,KS,2,0,0,3,0.1,10,7,18,0,No
1951-07-07,17:30:00,NE,0,0,0,4,5.1,10,7,17,1,No
1951-07-08,20:15:00,MO,2,0,0,4,2.3,100,1,20,0,No
1951-07-08,20:00:00,SD,2,1,0,0,0.1,10,1,20,0,No
1951-07-09,23:45:00,MO,1,0,0,2,2,440,2,23,0,No
1951-07-09,01:00:00,IN,2,0,0,5,1,1760,2,1,0,No
1951-07-13,20:00:00,NE,0,0,0,0,0.1,10,6,20,1,No
1951-07-15,16:20:00,OK,0,0,0,0,0.1,100,1,16,1,No
1951-07-15,16:20:00,OK,0,0,0,0,0.1,100,1,16,1,No
1951-07-15,16:20:00,OK,2,0,0,2,0.1,100,1,16,0,No
1951-07-17,17:45:00,IA,1,2,0,0,0.1,10,3,17,0,No
1951-07-20,21:00:00,MN,3,40,5,7,11.6,10,6,21,0,Yes
1951-07-20,18:15:00,SD,2,4,0,0,1,10,6,18,0,No
1951-07-21,22:00:00,MI,2,0,0,4,0.5,217,7,22,0,No
1951-07-21,11:00:00,PA,0,0,0,2,0.1,10,7,11,1,No
1951-07-22,15:20:00,FL,2,0,0,3,0.1,10,1,15,0,No
1951-07-22,00:50:00,KS,2,0,0,3,7.7,10,1,0,0,No
1951-07-27,15:30:00,OK,1,0,0,3,0.1,10,6,15,0,No
1951-08-06,15:00:00,KS,0,0,0,1,0.1,10,2,15,1,No
1951-08-07,21:30:00,KS,0,0,0,0,0.1,10,3,21,1,No
1951-08-07,17:00:00,KS,1,0,0,3,0.1,10,3,17,0,No
1951-08-08,15:00:00,NE,1,0,0,4,0.1,440,4,15,0,No
1951-08-09,11:00:00,NC,2,0,0,4,0.5,100,5,11,0,No
1951-08-10,18:30:00,KS,1,0,0,4,2.3,250,6,18,0,No
1951-08-10,15:30:00,NM,0,0,0,1,12.2,30,6,15,1,No
1951-08-10,13:57:00,OK,1,2,0,4,5.9,200,6,13,0,No
1951-08-13,02:30:00,KS,1,0,0,4,0.1,10,2,2,0,No
1951-08-13,02:30:00,KS,1,0,0,4,0.1,10,2,2,0,No
1951-08-14,15:00:00,ND,1,0,0,2,0.1,10,3,15,0,No
1951-08-15,14:30:00,MI,2,0,0,5,28.5,333,4,14,0,No
1951-08-15,14:00:00,MI,1,0,0,4,0.2,300,4,14,0,No
1951-08-15,14:00:00,MI,1,0,0,5,2.3,100,4,14,0,No
1951-08-20,15:30:00,CT,2,0,0,4,0.1,50,2,15,0,No
1951-08-21,16:30:00,CT,3,8,0,5,0.1,10,3,16,0,No
1951-08-21,16:15:00,CT,2,9,0,5,43.9,100,3,16,0,No
1951-08-21,14:00:00,NH,2,0,0,3,4.9,67,3,14,0,No
1951-08-21,14:00:00,MA,2,0,0,3,9.3,100,3,14,0,No
1951-08-22,15:00:00,LA,1,0,0,4,0.5,33,4,15,0,No
1951-08-23,21:30:00,KS,0,0,0,2,0.1,10,5,21,1,No
1951-08-24,17:30:00,KS,2,0,0,4,3.3,100,6,17,0,No
1951-08-24,07:30:00,KS,0,0,0,3,0.1,10,6,7,1,No
1951-08-26,23:59:00,IA,1,0,0,0,5.6,140,1,23,0,No
1951-08-31,16:20:00,KS,1,0,0,4,0.1,10,6,16,0,No
1951-08-31,16:20:00,KS,1,0,0,4,0.1,10,6,16,0,No
1951-08-31,15:50:00,OK,1,0,0,3,0.5,440,6,15,0,No
1951-09-02,16:15:00,LA,1,0,0,4,0.5,100,1,16,0,No
1951-09-09,16:20:00,OK,2,0,0,3,2,67,1,16,0,No
1951-09-09,09:15:00,MS,2,0,0,0,0.1,100,1,9,0,No
1951-09-12,11:30:00,WI,3,1,0,5,24.4,200,4,11,0,No
1951-09-23,21:30:00,KS,0,0,0,2,0.8,100,1,21,1,No
1951-09-26,21:00:00,MI,2,3,1,0,2.3,440,4,21,0,Yes
1951-09-26,16:30:00,WI,4,9,1,5,9,100,4,16,0,Yes
1951-09-26,15:45:00,WI,4,3,6,5,26.4,100,4,15,0,Yes
1951-09-27,10:30:00,LA,2,0,0,4,1,20,5,10,0,No
1951-10-21,20:30:00,OK,1,0,0,3,2,880,1,20,0,No
1951-10-23,03:00:00,AR,2,4,0,0,0.1,10,3,3,0,No
1951-11-01,07:00:00,LA,1,0,0,4,0.3,100,5,7,0,No
1951-11-01,06:40:00,VA,1,0,0,3,0.1,230,5,6,0,No
1951-11-13,17:50:00,KY,3,11,1,5,2,10,3,17,0,Yes
1951-11-13,16:00:00,IN,2,0,0,5,0.3,400,3,16,0,No
1951-11-13,14:50:00,IL,2,7,0,5,7.1,250,3,14,0,No
1951-11-13,13:30:00,MO,3,1,0,4,1,27,3,13,0,No
1951-11-13,13:15:00,IL,2,0,0,4,47.4,50,3,13,0,No
1951-11-14,22:00:00,TN,2,0,0,4,0.2,10,4,22,0,No
1951-11-15,20:00:00,AL,2,6,0,3,1.5,177,5,20,0,No
1951-11-15,15:00:00,AL,2,2,0,3,0.1,150,5,15,0,No
1951-11-16,06:55:00,GA,1,0,0,3,0.5,100,6,6,0,No
1951-11-16,01:00:00,AL,2,1,0,3,1.5,10,6,1,0,No
1951-12-04,11:25:00,FL,1,0,0,3,0.1,27,3,11,0,No
1951-12-06,18:00:00,IL,3,1,1,5,21.9,150,5,18,0,Yes
1951-12-06,17:40:00,OR,1,0,0,1,0.3,50,5,17,0,No
1951-12-08,17:30:00,MS,0,0,0,3,0.5,350,7,17,1,No
1951-12-18,18:30:00,FL,2,0,0,2,0.1,10,3,18,0,No
1951-12-18,18:00:00,FL,1,0,0,3,2.8,100,3,18,0,No
1951-12-18,17:45:00,FL,2,0,0,4,0.1,150,3,17,0,No
1951-12-18,17:00:00,MA,2,0,0,0,0.1,10,3,17,0,No
1951-12-18,13:30:00,FL,1,0,0,3,0.5,33,3,13,0,No
1951-12-20,15:15:00,MS,1,0,0,4,2,900,5,15,0,No
1952-01-17,19:34:00,PA,2,0,0,5,0.5,400,5,19,0,No
1952-01-22,09:00:00,AL,1,0,0,3,0.1,10,3,9,0,No
1952-01-22,07:00:00,GA,2,8,0,5,8.7,350,3,7,0,No
1952-01-26,16:00:00,AR,1,0,0,4,0.1,10,7,16,0,No
1952-01-26,15:30:00,AR,1,0,0,4,0.1,10,7,15,0,No
1952-01-28,07:30:00,GA,1,1,0,3,0.1,33,2,7,0,No
1952-01-28,07:10:00,GA,1,2,0,5,0.1,400,2,7,0,No
1952-01-28,06:45:00,FL,2,0,0,4,1.5,33,2,6,0,No
1952-01-28,06:30:00,GA,2,0,0,4,1,100,2,6,0,No
1952-01-28,06:00:00,GA,1,1,0,4,2,100,2,6,0,No
1952-01-28,05:30:00,FL,1,3,0,4,0.5,17,2,5,0,No
1952-01-28,03:40:00,GA,1,0,0,4,3.8,400,2,3,0,No
1952-02-01,15:00:00,TX,2,0,0,4,1,67,6,15,0,No
1952-02-13,23:00:00,TN,3,2,0,5,5.1,400,4,23,0,No
1952-02-13,22:30:00,TN,4,44,3,5,12.7,100,4,22,0,Yes
1952-02-13,22:30:00,MS,1,2,0,0,0.1,10,4,22,0,No
1952-02-13,22:00:00,TN,3,2,0,5,7.4,350,4,22,0,No
1952-02-13,22:00:00,MS,1,1,0,4,0.1,10,4,22,0,No
1952-02-13,21:30:00,AL,3,26,1,5,0.1,200,4,21,0,Yes
1952-02-13,21:00:00,TN,1,0,0,0,0.2,400,4,21,0,No
1952-02-13,20:30:00,AL,1,6,0,6,6,400,4,20,0,No
1952-02-13,20:00:00,AL,3,14,1,4,5.6,100,4,20,0,Yes
1952-02-13,19:45:00,TN,1,0,0,4,0.3,200,4,19,0,No
1952-02-13,19:30:00,MS,0,0,0,0,0.1,10,4,19,1,No
1952-02-13,17:10:00,MO,2,0,0,3,6.8,100,4,17,0,No
1952-02-13,17:00:00,TN,2,0,0,4,0.3,300,4,17,0,No
1952-02-13,16:30:00,AR,2,5,0,0,0.3,10,4,16,0,No
1952-02-13,04:00:00,LA,0,0,0,4,1,133,4,4,1,No
1952-02-19,09:00:00,LA,2,5,0,4,0.5,200,3,9,0,No
1952-02-20,09:10:00,FL,2,4,0,4,1.5,73,4,9,0,No
1952-02-26,10:20:00,FL,1,0,0,3,1.5,17,3,10,0,No
1952-02-29,20:15:00,GA,2,5,0,4,0.2,17,6,20,0,No
1952-02-29,19:30:00,GA,2,3,0,5,9.4,300,6,19,0,No
1952-02-29,19:00:00,GA,2,0,0,4,7.8,77,6,19,0,No
1952-02-29,17:30:00,TN,2,0,0,5,15.3,587,6,17,0,No
1952-02-29,17:00:00,AL,3,12,0,0,3.3,400,6,17,0,No
1952-02-29,16:40:00,TN,2,0,0,4,1,400,6,16,0,No
1952-02-29,16:30:00,TN,4,150,2,6,2,300,6,16,0,Yes
1952-02-29,16:00:00,TN,1,166,3,4,0.1,100,6,16,0,Yes
1952-03-02,22:00:00,TX,0,0,0,3,0.2,10,1,22,1,No
1952-03-03,20:11:00,GA,3,4,0,5,4.3,400,2,20,0,No
1952-03-03,13:10:00,AL,3,6,0,4,3.3,440,2,13,0,No
1952-03-03,05:45:00,AR,1,0,0,2,0.6,50,2,5,0,No
1952-03-10,08:30:00,LA,3,0,0,5,50.9,650,2,8,0,No
1952-03-13,14:20:00,GA,1,0,0,4,1,150,5,14,0,No
1952-03-17,20:00:00,TX,0,0,0,3,0.5,20,2,20,1,No
1952-03-17,19:30:00,TX,1,0,0,4,0.1,33,2,19,0,No
1952-03-18,18:30:00,MO,2,0,0,4,6.2,500,3,18,0,No
1952-03-18,18:21:00,IL,2,0,0,5,4.9,100,3,18,0,No
1952-03-18,18:07:00,IL,1,1,0,4,3,10,3,18,0,No
1952-03-18,17:25:00,MO,2,1,0,4,18.4,100,3,17,0,No
1952-03-21,23:55:00,TN,2,0,0,4,0.3,500,6,23,0,No
1952-03-21,23:30:00,TN,4,157,38,6,46.8,177,6,23,0,Yes
1952-03-21,23:17:00,TN,3,19,0,5,5.1,177,6,23,0,No
1952-03-21,23:00:00,TN,2,8,1,5,0.1,150,6,23,0,Yes
1952-03-21,22:50:00,TN,3,3,0,5,0.1,100,6,22,0,No
1952-03-21,22:45:00,TN,2,2,2,4,0.1,150,6,22,0,Yes
1952-03-21,22:00:00,TN,4,50,7,5,18.7,427,6,22,0,Yes
1952-03-21,22:00:00,MS,4,24,9,5,10.9,100,6,22,0,Yes
1952-03-21,22:00:00,MS,4,74,16,5,29.6,427,6,22,0,Yes
1952-03-21,20:30:00,MS,0,1,0,3,0.1,20,6,20,1,No
1952-03-21,20:30:00,TN,4,5,4,5,2,200,6,20,0,Yes
1952-03-21,20:30:00,TN,3,30,10,5,18.1,1000,6,20,0,Yes
1952-03-21,20:00:00,MO,4,100,17,6,6.5,880,6,20,0,Yes
1952-03-21,19:00:00,AR,3,57,1,5,39.7,880,6,19,0,Yes
1952-03-21,18:45:00,AR,3,5,1,5,9.4,200,6,18,0,Yes
1952-03-21,18:45:00,AR,3,96,3,5,51.8,880,6,18,0,Yes
1952-03-21,18:00:00,AR,4,5,4,5,0.1,880,6,18,0,Yes
1952-03-21,18:00:00,TN,4,10,2,5,4.7,200,6,18,0,Yes
1952-03-21,17:40:00,AR,3,6,0,3,28.5,440,6,17,0,No
1952-03-21,17:30:00,AR,4,180,29,6,13.1,880,6,17,0,Yes
1952-03-21,17:30:00,AR,3,0,0,4,17.6,600,6,17,0,No
1952-03-21,17:20:00,AR,0,5,1,3,0.1,417,6,17,1,Yes
1952-03-21,17:20:00,AR,2,15,5,5,13.3,417,6,17,0,Yes
1952-03-21,17:00:00,AR,3,9,9,5,16.2,10,6,17,0,Yes
1952-03-21,17:00:00,AR,4,6,2,5,7.6,10,6,17,0,Yes
1952-03-21,17:00:00,AR,2,6,0,4,0.1,10,6,17,0,No
1952-03-21,16:50:00,AR,4,325,50,6,14.6,1760,6,16,0,Yes
1952-03-21,16:00:00,AR,3,0,0,4,17.7,440,6,16,0,No
1952-03-21,14:40:00,AR,4,9,7,4,13,833,6,14,0,Yes
1952-03-22,15:00:00,AL,4,50,4,4,21.6,100,7,15,0,Yes
1952-03-22,11:15:00,TN,1,1,0,4,0.3,10,7,11,0,No
1952-03-22,00:20:00,TN,2,10,3,4,0.5,40,7,0,0,Yes
1952-03-22,00:05:00,KY,3,18,0,5,2.7,10,7,0,0,No
1952-04-03,23:00:00,LA,1,0,0,4,2,67,5,23,0,No
1952-04-03,18:00:00,TX,2,1,0,4,4.9,200,5,18,0,No
1952-04-04,09:20:00,FL,1,1,0,3,0.1,20,6,9,0,No
1952-04-04,06:20:00,AL,1,2,0,4,0.2,200,6,6,0,No
1952-04-04,03:30:00,LA,2,3,0,6,6.4,20,6,3,0,No
1952-04-04,03:30:00,LA,2,33,4,5,20.4,67,6,3,0,Yes
1952-04-04,02:00:00,LA,3,10,0,5,36.7,100,6,2,0,No
1952-04-05,16:10:00,NJ,1,0,0,3,0.2,33,7,16,0,No
1952-04-05,15:30:00,PA,1,0,0,3,1,10,7,15,0,No
1952-04-05,15:00:00,MD,0,0,0,2,0.3,33,7,15,1,No
1952-04-05,14:00:00,MD,1,1,0,4,1,50,7,14,0,No
1952-04-05,13:00:00,PA,0,6,0,5,0.1,10,7,13,1,No
1952-04-05,12:15:00,PA,3,4,0,6,17.5,10,7,12,0,No
1952-04-05,12:00:00,MD,1,0,0,4,1,50,7,12,0,No
1952-04-05,10:00:00,VA,2,0,0,5,4.9,10,7,10,0,No
1952-04-05,09:15:00,VA,2,2,0,4,1,150,7,9,0,No
1952-04-05,00:45:00,NC,2,0,0,4,6.9,300,7,0,0,No
1952-04-08,16:45:00,OK,0,0,0,2,45.9,100,3,16,1,No
1952-04-08,13:30:00,KS,1,0,0,2,0.1,10,3,13,0,No
1952-04-13,13:10:00,OH,1,4,0,5,0.1,10,1,13,0,No
1952-04-18,14:15:00,TX,1,0,0,3,0.8,200,6,14,0,No
1952-04-20,16:00:00,OK,0,0,0,0,1.5,440,1,16,1,No
1952-04-20,16:00:00,OK,0,0,0,0,1.5,440,1,16,1,No
1952-04-20,16:00:00,OK,0,0,0,2,1.5,440,1,16,1,No
1952-04-20,15:30:00,OK,1,0,0,4,0.1,20,1,15,0,No
1952-04-21,16:05:00,OK,0,0,0,0,0.3,50,2,16,1,No
1952-04-21,12:15:00,TX,4,0,0,4,2.3,200,2,12,0,No
1952-04-22,19:15:00,AR,1,0,0,3,0.1,100,3,19,0,No
1952-04-22,18:30:00,AR,1,0,0,1,0.3,150,3,18,0,No
1952-04-22,17:30:00,KS,0,0,0,0,0.1,10,3,17,1,No
1952-04-23,09:15:00,LA,0,0,0,3,0.5,20,4,9,1,No
1952-04-29,16:00:00,NE,1,0,0,0,1,20,3,16,0,No
1952-04-29,13:30:00,KS,0,0,0,0,0.1,10,3,13,1,No
1952-04-30,20:50:00,KS,0,0,0,0,0.1,10,4,20,1,No
1952-04-30,19:14:00,KS,0,0,0,0,0.1,10,4,19,1,No
1952-04-30,18:30:00,TX,3,6,0,5,0.5,100,4,18,0,No
1952-04-30,15:45:00,OK,2,0,0,3,13.7,200,4,15,0,No
1952-05-06,13:00:00,NY,2,0,0,4,4.9,200,3,13,0,No
1952-05-07,16:00:00,MO,1,0,0,2,1.5,400,4,16,0,No
1952-05-08,16:00:00,NE,1,0,0,0,0.1,10,5,16,0,No
1952-05-08,14:30:00,CO,2,1,0,4,2.5,200,5,14,0,No
1952-05-08,12:30:00,WY,1,0,0,1,2,100,5,12,0,No
1952-05-09,18:45:00,IN,1,0,0,5,15.6,13,6,18,0,No
1952-05-10,14:00:00,SC,3,4,2,1,22.7,83,7,14,0,Yes
1952-05-10,11:00:00,NC,2,6,0,0,0.1,10,7,11,0,No
1952-05-10,09:00:00,AL,1,0,0,4,0.2,50,7,9,0,No
1952-05-10,09:00:00,AL,1,0,0,4,0.2,50,7,9,0,No
1952-05-10,09:00:00,AL,1,0,0,4,0.2,50,7,9,0,No
1952-05-11,06:20:00,GA,3,10,0,6,4.3,200,1,6,0,No
1952-05-13,21:00:00,NE,1,0,0,0,0.1,10,3,21,0,No
1952-05-15,15:15:00,CO,3,5,0,4,7.4,150,5,15,0,No
1952-05-19,09:00:00,LA,0,0,0,4,1,33,2,9,1,No
1952-05-20,11:00:00,NC,2,2,0,0,1.5,33,3,11,0,No
1952-05-21,19:30:00,KS,2,0,0,4,0.2,100,4,19,0,No
1952-05-21,18:00:00,KS,0,0,0,0,0.1,10,4,18,1,No
1952-05-22,23:30:00,OK,1,0,0,2,0.1,10,5,23,0,No
1952-05-22,19:00:00,MO,2,1,0,5,1.3,440,5,19,0,No
1952-05-22,17:10:00,KS,4,3,0,5,26.9,440,5,17,0,No
1952-05-23,15:00:00,IA,1,0,0,0,0.1,10,6,15,0,No
1952-05-23,14:30:00,TX,1,1,0,3,7.1,50,6,14,0,No
1952-05-23,13:30:00,FL,0,1,0,3,0.1,10,6,13,1,No
1952-05-23,13:00:00,IA,2,0,0,0,0.1,17,6,13,0,No
1952-05-23,11:40:00,TX,0,1,0,3,0.5,33,6,11,1,No
1952-05-23,05:00:00,OK,2,0,0,5,0.1,200,6,5,0,No
1952-05-23,04:45:00,OK,2,1,0,5,0.3,150,6,4,0,No
1952-05-23,04:30:00,OK,1,0,0,3,16.9,100,6,4,0,No
1952-05-23,04:00:00,OK,1,0,0,3,0.1,10,6,4,0,No
1952-05-24,17:50:00,IL,1,0,0,4,0.1,10,7,17,0,No
1952-05-24,15:05:00,OH,1,0,0,4,0.1,200,7,15,0,No
1952-05-26,18:00:00,NE,0,0,0,0,2,33,2,18,1,No
1952-05-30,11:00:00,FL,2,0,0,3,0.1,10,6,11,0,No
1952-06-01,00:49:00,OK,1,0,0,3,0.1,10,1,0,0,No
1952-06-02,18:30:00,IA,2,1,0,0,2.3,100,2,18,0,No
1952-06-04,15:35:00,AR,2,0,0,0,0.1,10,4,15,0,No
1952-06-04,15:30:00,OK,1,0,0,3,0.1,10,4,15,0,No
1952-06-05,12:30:00,TX,1,0,0,1,13.8,33,5,12,0,No
1952-06-10,19:00:00,ND,2,0,0,4,10.1,10,3,19,0,No
1952-06-10,17:00:00,ND,3,0,0,4,8.8,300,3,17,0,No
1952-06-12,19:00:00,SC,1,0,0,5,2,167,5,19,0,No
1952-06-13,12:00:00,FL,1,0,0,3,2.5,10,6,12,0,No
1952-06-15,19:02:00,NE,1,0,0,3,1,10,1,19,0,No
1952-06-15,16:00:00,ND,3,1,0,4,1.7,10,1,16,0,No
1952-06-15,00:50:00,OK,1,0,0,3,0.1,10,1,0,0,No
1952-06-18,14:30:00,AR,0,0,0,0,0.1,10,4,14,1,No
1952-06-19,19:10:00,KS,2,0,0,4,3.3,60,5,19,0,No
1952-06-20,15:00:00,ND,0,0,0,0,0.1,10,6,15,1,No
1952-06-21,19:00:00,KS,2,0,0,4,24.9,10,7,19,0,No
1952-06-21,15:50:00,OK,1,0,0,1,0.3,440,7,15,0,No
1952-06-23,21:30:00,WI,3,6,2,6,18.2,100,2,21,0,Yes
1952-06-23,20:30:00,MN,2,10,0,6,104.8,220,2,20,0,No
1952-06-23,18:55:00,SD,0,0,0,1,2,43,2,18,1,No
1952-06-23,18:30:00,IA,4,4,0,6,24.1,400,2,18,0,No
1952-06-23,16:30:00,MN,2,0,0,6,8.4,220,2,16,0,No
1952-06-24,18:30:00,MN,2,15,0,6,70.9,267,3,18,0,No
1952-06-24,10:00:00,SD,0,0,0,1,0.1,10,3,10,1,No
1952-06-26,20:00:00,NE,2,0,0,0,2.7,10,5,20,0,No
1952-06-26,17:30:00,CO,2,0,0,5,7,10,5,17,0,No
1952-06-26,17:15:00,KS,2,0,0,4,12,10,5,17,0,No
1952-06-27,23:00:00,SD,1,0,0,4,0.1,10,6,23,0,No
1952-06-27,14:30:00,KS,2,0,0,3,1.9,100,6,14,0,No
1952-06-28,22:10:00,SD,1,0,0,4,0.1,10,7,22,0,No
1952-06-28,19:10:00,SD,0,0,0,0,1,100,7,19,1,No
1952-06-29,16:30:00,OK,2,1,0,3,0.1,10,1,16,0,No
1952-06-29,11:00:00,FL,1,0,0,3,0.1,10,1,11,0,No
1952-06-30,18:05:00,TN,1,0,0,3,0.3,10,2,18,0,No
1952-07-01,18:00:00,ND,4,26,1,5,48,150,3,18,0,Yes
1952-07-01,17:30:00,ND,2,0,0,4,9.7,10,3,17,0,No
1952-07-01,14:00:00,ND,3,0,0,4,0.5,10,3,14,0,No
1952-07-02,17:50:00,IA,1,0,0,0,0.1,10,4,17,0,No
1952-07-02,16:00:00,MN,1,0,0,4,4.1,217,4,16,0,No
1952-07-06,17:00:00,KS,2,0,0,3,0.1,10,1,17,0,No
1952-07-06,16:30:00,KS,0,0,0,0,0.1,10,1,16,1,No
1952-07-06,15:00:00,KS,1,0,0,0,11.9,10,1,15,0,No
1952-07-07,13:30:00,OK,1,0,0,0,3.6,50,2,13,0,No
1952-07-09,15:00:00,ND,2,0,0,3,0.1,10,4,15,0,No
1952-07-12,16:00:00,NE,1,0,0,0,27.6,10,7,16,0,No
1952-07-13,15:00:00,OK,1,0,0,3,0.1,10,1,15,0,No
1952-07-13,13:00:00,OK,1,0,0,2,1,10,1,13,0,No
1952-07-16,19:00:00,MN,2,0,0,4,9.4,333,4,19,0,No
1952-07-16,17:30:00,OK,1,0,0,4,0.1,30,4,17,0,No
1952-07-16,16:05:00,AR,2,0,0,0,1.1,50,4,16,0,No
1952-07-16,14:18:00,AR,2,0,0,4,1.1,50,4,14,0,No
1952-07-17,17:00:00,IL,1,0,0,3,0.1,10,5,17,0,No
1952-07-17,16:15:00,MO,1,0,0,4,0.2,10,5,16,0,No
1952-07-19,18:30:00,ND,3,0,0,3,7.3,10,7,18,0,No
1952-07-19,18:30:00,MT,3,2,1,5,9.1,10,7,18,0,Yes
1952-07-19,18:30:00,MT,3,2,1,5,16.4,10,7,18,0,Yes
1952-07-19,17:30:00,MT,3,0,0,5,55.5,10,7,17,0,No
1952-07-19,05:45:00,PA,2,0,0,3,5.6,27,7,5,0,No
1952-07-23,12:30:00,PA,2,4,0,4,0.1,10,4,12,0,No
1952-07-23,11:00:00,NC,2,0,0,4,0.1,10,4,11,0,No
1952-07-24,19:00:00,ND,2,0,0,5,7.3,10,5,19,0,No
1952-07-27,18:25:00,MN,2,4,0,4,1.5,133,1,18,0,No
1952-07-29,16:00:00,MS,1,0,0,4,0.1,10,3,16,0,No
1952-08-03,15:45:00,MS,2,0,0,4,0.3,200,1,15,0,No
1952-08-07,22:00:00,KS,1,0,0,0,0.1,10,5,22,0,No
1952-08-07,18:00:00,KS,3,0,0,0,4.7,10,5,18,0,No
1952-08-10,09:04:00,NJ,1,0,0,4,39.3,100,1,9,0,No
1952-08-12,16:15:00,TX,1,0,0,4,0.7,50,3,16,0,No
1952-08-13,19:00:00,NE,4,20,0,5,26.7,110,4,19,0,No
1952-08-13,17:30:00,NE,3,1,0,0,44.4,1300,4,17,0,No
1952-08-14,21:30:00,KS,2,0,0,4,1.5,100,5,21,0,No
1952-08-15,16:30:00,OK,2,0,0,4,5.1,77,6,16,0,No
1952-08-16,18:15:00,PA,1,0,0,3,0.5,30,7,18,0,No
1952-08-16,14:45:00,FL,1,0,0,3,0.2,17,7,14,0,No
1952-08-21,00:20:00,MO,2,13,1,7,1.3,300,5,0,0,Yes
1952-08-27,15:25:00,MN,1,0,0,4,13.3,10,4,15,0,No
1952-08-31,22:00:00,MD,1,0,0,4,0.1,70,1,22,0,No
1952-08-31,21:30:00,VA,1,0,0,4,2,100,1,21,0,No
1952-08-31,11:00:00,NC,1,0,0,4,0.1,10,1,11,0,No
1952-09-17,11:30:00,NC,3,0,0,4,1,50,4,11,0,No
1952-11-14,21:00:00,AZ,0,0,0,0,0.2,200,6,21,1,No
1952-11-16,16:00:00,MO,3,2,0,4,21.6,600,1,16,0,No
1952-11-17,16:30:00,AR,2,2,0,4,39.2,100,2,16,0,No
1952-11-17,13:20:00,IA,0,0,0,0,0.1,50,2,13,1,No
1952-11-17,00:01:00,KS,1,0,0,0,0.1,10,2,0,0,No
1952-11-19,22:37:00,NC,2,1,0,5,1,50,4,22,0,No
1952-12-03,18:15:00,TX,2,4,0,4,13.3,100,4,18,0,No
1952-12-09,15:50:00,IN,3,0,0,5,1.3,880,3,15,0,No
1952-12-09,15:00:00,KY,3,3,0,0,33.7,880,3,15,0,No
1952-12-09,15:00:00,KY,3,3,0,0,35,880,3,15,0,No
1952-12-20,14:00:00,CA,0,0,0,0,0.1,10,7,14,1,No
1953-01-07,20:15:00,AR,2,2,0,3,4.5,100,4,20,0,No
1953-01-08,16:15:00,SC,2,2,0,5,9.6,150,5,16,0,No
1953-01-08,07:10:00,AL,2,0,0,3,3,867,5,7,0,No
1953-01-08,06:30:00,AL,1,0,0,4,0.5,167,5,6,0,No
1953-01-09,06:15:00,FL,1,0,0,2,0.1,10,6,6,0,No
1953-01-09,06:00:00,FL,2,12,0,4,9.2,100,6,6,0,No
1953-01-09,02:30:00,FL,1,0,0,4,0.5,10,6,2,0,No
1953-01-20,20:30:00,GA,1,1,0,4,8.3,150,3,20,0,No
1953-01-20,19:00:00,GA,1,1,0,4,0.4,33,3,19,0,No
1953-01-20,17:41:00,TN,2,0,0,4,0.5,500,3,17,0,No
1953-01-20,16:30:00,AL,1,1,0,4,0.1,10,3,16,0,No
1953-01-20,15:00:00,AL,3,0,0,3,1.5,50,3,15,0,No
1953-01-22,23:00:00,MS,2,1,0,5,45.2,100,5,23,0,No
1953-01-23,05:00:00,AL,3,1,0,4,6.5,300,6,5,0,No
1953-02-06,13:00:00,LA,3,21,2,6,15.6,400,6,13,0,Yes
1953-02-19,21:45:00,OK,1,0,0,2,0.1,10,5,21,0,No
1953-02-19,21:15:00,OK,1,0,0,3,4.7,67,5,21,0,No
1953-02-19,21:00:00,OK,1,0,0,3,0.5,10,5,21,0,No
1953-02-19,19:40:00,OK,1,0,0,3,1.3,17,5,19,0,No
1953-02-19,17:30:00,TX,1,0,0,4,0.1,10,5,17,0,No
